"year","month","day","PM2.5","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","WSPM","season"
2013,3,1,8,11.6521739130435,32.4347826086956,395.652173913043,46.3478260869565,1.39166666666667,1026.875,-18.7458333333333,0,3.25416666666667,"Spring"
2013,3,2,29.0833333333333,34.25,73.7083333333333,908.333333333333,17.6666666666667,0.616666666666667,1026.85,-15.9375,0,1.47916666666667,"Spring"
2013,3,3,80.125,50.2083333333333,86.9583333333333,2074.58333333333,12.0833333333333,5.56666666666667,1014.60833333333,-12.3166666666667,0,1.65833333333333,"Spring"
2013,3,4,22.875,27.0833333333333,66.8333333333333,829.083333333333,31.75,9.9625,1017.65,-11.6833333333333,0,2.40416666666667,"Spring"
2013,3,5,134.041666666667,80.7391304347826,121,2530.08695652174,48.5416666666667,6.29166666666667,1010.9,-7.525,0,1.12916666666667,"Spring"
2013,3,6,229.541666666667,104.291666666667,130.416666666667,3328.70833333333,16.2916666666667,7.18333333333333,1007.48333333333,-4.21666666666667,0,1.48333333333333,"Spring"
2013,3,7,238,79.9583333333333,133.583333333333,4733,25.2083333333333,9.2875,1002.32083333333,-2.03333333333333,0,1.55833333333333,"Spring"
2013,3,8,210.625,60.6765333333333,121.027945833333,4522.54545454545,64.4583333333333,9.6125,999.475,-1.15,0,1.6375,"Spring"
2013,3,9,66,25.8010782608696,44.7186956521739,1277.18181818182,61.7083333333333,6.98333333333333,1004.39166666667,-10.1625,0,3.39166666666667,"Spring"
2013,3,10,38.0833333333333,18.9583333333333,61.1666666666667,816.625,67.4583333333333,5.2625,1020.49166666667,-12.85,0,2.44166666666667,"Spring"
2013,3,11,139.958333333333,79.875,89.9166666666667,2295.4347826087,56.4166666666667,5.5375,1013.6625,-6.62083333333333,0,1.56666666666667,"Spring"
2013,3,12,134.375,24.6086956521739,84.8181818181818,2249.75,21,4.6,1008.80833333333,1.35,0.120833333333333,1.08333333333333,"Spring"
2013,3,13,21.7083333333333,18.5416666666667,70.25,645.791666666667,47.4583333333333,4.92916666666667,1022.475,-10.05,0,2.32916666666667,"Spring"
2013,3,14,104.375,57.0833333333333,92.4166666666667,1454.04166666667,61.0416666666667,3.81666666666667,1021.4,-3.5875,0,1.95416666666667,"Spring"
2013,3,15,225.083333333333,80.7916666666667,133.958333333333,2345.45833333333,37.7916666666667,6.4,1014.5,-1.06666666666667,0,1.42083333333333,"Spring"
2013,3,16,248.083333333333,79.75,121.958333333333,2578.08695652174,59.7916666666667,9.52916666666667,1016.85416666667,0.883333333333333,0,1.69583333333333,"Spring"
2013,3,17,284.916666666667,79.9583333333333,140.208333333333,2769.08695652174,88.7083333333333,10.0083333333333,1001.9375,3.14583333333333,0,1.14583333333333,"Spring"
2013,3,18,70.7916666666667,20.8333333333333,59.5833333333333,843.434782608696,82,8.38333333333333,1001.22083333333,-9.40416666666667,0.00416666666666667,3.6375,"Spring"
2013,3,19,35.4583333333333,14.75,61.2083333333333,734.782608695652,16.3181818181818,2.06666666666667,1008.89166666667,-1.32916666666667,0.375,1.91666666666667,"Spring"
2013,3,20,53.7083333333333,18.5833333333333,61.375,956.478260869565,26.8636363636364,1.52083333333333,1017.12083333333,-2.82083333333333,0.3125,1.9875,"Spring"
2013,3,21,133.375,32.5416666666667,96.6521739130435,1399.875,11.125,3.5875,1004.925,-1.425,0,1.65,"Spring"
2013,3,22,84.7916666666667,32.0416666666667,90.4583333333333,979.125,33.25,6.30416666666667,1011.55833333333,-4.5375,0,2.55,"Spring"
2013,3,23,55.1666666666667,35,75.9166666666667,1145.66666666667,27.625,4.77083333333333,1008.50416666667,-6.29166666666667,0,2.4125,"Spring"
2013,3,24,19.5833333333333,16.3333333333333,60.4166666666667,431.578947368421,53.4364454545455,5.1125,1016.25833333333,-12.9,0,2.69166666666667,"Spring"
2013,3,25,104.625,50.7083333333333,109.916666666667,1224.875,30.7052555555556,5.15,1015.3,-5.375,0,1.91666666666667,"Spring"
2013,3,26,181.375,66.75,128.5,1838.95652173913,11.2826916666667,6.8,1007.56666666667,-0.795833333333333,0,1.6625,"Spring"
2013,3,27,89.375,24.9583333333333,64,1039.04347826087,40.1057,10.8791666666667,1005.15833333333,-4.57083333333333,0,2.84583333333333,"Spring"
2013,3,28,25.6666666666667,10.0037666666667,64.0974291666667,350,57.8457181818182,7.87916666666667,1015.56666666667,-10.2416666666667,0,2.225,"Spring"
2013,3,29,75.3333333333333,35.9963333333333,98.5997625,1476.76923076923,30.45648,6.20833333333333,1016.27916666667,-5.3,0,1.57083333333333,"Spring"
