"year","month","day","PM2.5","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","WSPM","season"
2013,3,1,6.41666666666667,8.47826086956522,28.5217391304348,395.652173913043,72.7826086956522,1.325,1028.78333333333,-21.4666666666667,0,3.30833333333333,"Spring"
2013,3,2,30.5,28.2916666666667,58.5,966.583333333333,37.7916666666667,0.491666666666667,1028.85,-16.9625,0,0.791666666666667,"Spring"
2013,3,3,98.3333333333333,58.2916666666667,93.4583333333333,2132.875,20.3333333333333,4.9875,1016.45833333333,-12.3125,0,1.225,"Spring"
2013,3,4,24.2916666666667,16.5118,47.6716416666667,869.565217391304,62.2916666666667,10.5625,1019.45416666667,-14,0,2.50416666666667,"Spring"
2013,3,5,154.25,82,140.04347826087,2447.60869565217,83.0416666666667,7.2125,1012.70416666667,-7.78333333333333,0,0.9125,"Spring"
2013,3,6,206.833333333333,102.416666666667,161.5,2991.33333333333,28,8,1009.29583333333,-5.37916666666667,0,0.775,"Spring"
2013,3,7,274.416666666667,92.9583333333333,174,4249.66666666667,53.5416666666667,9.25833333333333,1004.10833333333,-2.54583333333333,0,1.17083333333333,"Spring"
2013,3,8,189.333333333333,61.4629333333333,151.76415,3199.69565217391,104.541666666667,9.6625,1001.32916666667,-2.5,0,1.67916666666667,"Spring"
2013,3,9,58.9166666666667,31.9565217391304,56.8695652173913,1260.60869565217,97.0833333333333,7.23333333333333,1006.12916666667,-12.1,0,4,"Spring"
2013,3,10,36.3333333333333,19.25,53.2083333333333,913,95.125,5.7875,1022.50416666667,-15.1083333333333,0,2.33333333333333,"Spring"
2013,3,11,111.625,75.125,83.125,1278,86.6666666666667,7.18333333333333,1015.58333333333,-7.65,0,1.52083333333333,"Spring"
2013,3,12,126.75,28.4166666666667,88.875,1408.08333333333,45.75,5.10416666666667,1010.79583333333,1.12083333333333,0.220833333333333,1.17916666666667,"Spring"
2013,3,13,18.4583333333333,12.1666666666667,36,509.52380952381,79.5,4.3625,1024.74583333333,-11.8208333333333,0,2.01666666666667,"Spring"
2013,3,14,97.5,52.3333333333333,71.75,1437.29166666667,78.875,3.9625,1023.47083333333,-4.99166666666667,0,1.85833333333333,"Spring"
