"year","month","day","PM2.5","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","WSPM","season"
2013,3,1,7.54166666666667,8.5,28.5,400,63.1666666666667,1.39166666666667,1026.875,-18.7458333333333,0,3.25416666666667,"Spring"
2013,3,2,26.375,28.695652173913,63.6086956521739,860.782608695652,35.1666666666667,0.616666666666667,1026.85,-15.9375,0,1.47916666666667,"Spring"
2013,3,3,81.5,69.2083333333333,96.4583333333333,1966.45833333333,16.5,5.56666666666667,1014.60833333333,-12.3166666666667,0,1.65833333333333,"Spring"
2013,3,4,18.25,20.2083333333333,51.3333333333333,625,54.5,9.9625,1017.65,-11.6833333333333,0,2.40416666666667,"Spring"
2013,3,5,141.166666666667,83.375,134.75,2483.08333333333,78.7916666666667,6.29166666666667,1010.9,-7.525,0,1.12916666666667,"Spring"
2013,3,6,205.583333333333,127.521739130435,154.869565217391,3382.21739130435,28.4166666666667,7.18333333333333,1007.48333333333,-4.21666666666667,0,1.48333333333333,"Spring"
2013,3,7,248,98.7083333333333,161.375,3949.66666666667,46.6666666666667,9.2875,1002.32083333333,-2.03333333333333,0,1.55833333333333,"Spring"
2013,3,8,209.958333333333,63.9809333333333,139.7534,3117.13043478261,106,9.6125,999.475,-1.15,0,1.6375,"Spring"
2013,3,9,51.75,36.7083333333333,49.8333333333333,1024.83333333333,96.9166666666667,6.98333333333333,1004.39166666667,-10.1625,0,3.39166666666667,"Spring"
2013,3,10,34.0833333333333,23.0416666666667,51.7083333333333,747.826086956522,90.2916666666667,5.2625,1020.49166666667,-12.85,0,2.44166666666667,"Spring"
2013,3,11,119.333333333333,106.833333333333,91.8333333333333,1699.75,85.1666666666667,5.5375,1013.6625,-6.62083333333333,0,1.56666666666667,"Spring"
2013,3,12,117.708333333333,36.1666666666667,86.75,1858.20833333333,39.5,4.6,1008.80833333333,1.35,0.120833333333333,1.08333333333333,"Spring"
2013,3,13,14.6666666666667,15.125,43.1666666666667,550,74.4583333333333,4.92916666666667,1022.475,-10.05,0,2.32916666666667,"Spring"
2013,3,14,93.5833333333333,65.5,73,1486.95652173913,76.0833333333333,3.81666666666667,1021.4,-3.5875,0,1.95416666666667,"Spring"
2013,3,15,188.125,92.2916666666667,111.333333333333,2270.625,63.0833333333333,6.4,1014.5,-1.06666666666667,0,1.42083333333333,"Spring"
2013,3,16,225.666666666667,78.0416666666667,93.25,2382.91666666667,94.5416666666667,9.52916666666667,1016.85416666667,0.883333333333333,0,1.69583333333333,"Spring"
2013,3,17,258.208333333333,77.8333333333333,111.416666666667,2632.95833333333,107,10.0083333333333,1001.9375,3.14583333333333,0,1.14583333333333,"Spring"
2013,3,18,70.0833333333333,16.125,44,869.521739130435,91.0833333333333,8.38333333333333,1001.22083333333,-9.40416666666667,0.00416666666666667,3.6375,"Spring"
2013,3,19,36.125,10.125,42.2083333333333,687.5,31.6666666666667,2.06666666666667,1008.89166666667,-1.32916666666667,0.375,1.91666666666667,"Spring"
2013,3,20,52,13.25,36.6666666666667,854.166666666667,45.375,1.52083333333333,1017.12083333333,-2.82083333333333,0.3125,2.05833333333333,"Spring"
2013,3,21,142.708333333333,28.3333333333333,78.0416666666667,1553.95833333333,30.0416666666667,3.5875,1004.925,-1.425,0,1.65,"Spring"
