"year","month","day","PM2.5","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","WSPM","season"
2013,3,1,8.04166666666667,7.43478260869565,18.2608695652174,326.086956521739,57.2173913043478,2.0625,1025.90416666667,-19.7083333333333,0,2.60833333333333,"Spring"
2013,3,2,30.9166666666667,30.9583333333333,50.3333333333333,879.166666666667,27.8333333333333,0.679166666666667,1026.02083333333,-15.475,0,1.0625,"Spring"
2013,3,3,96,58.7083333333333,88.4166666666667,2004,11.5,5.2625,1013.76666666667,-11.7791666666667,0,1.3875,"Spring"
2013,3,4,23.125,18.9166666666667,43.6666666666667,754.041666666667,42.4583333333333,9.4375,1016.825,-11.8125,0,1.7125,"Spring"
2013,3,5,148.666666666667,79.4347826086957,102.04347826087,2277.95652173913,81.7916666666667,7.24583333333333,1009.92083333333,-7.4625,0,0.883333333333333,"Spring"
2013,3,6,207.875,108.75,125.416666666667,3153.79166666667,60.0416666666667,7.87916666666667,1006.67916666667,-4.58333333333333,0,0.829166666666667,"Spring"
2013,3,7,265.333333333333,93.5,138.25,4420.41666666667,38.375,9.52083333333333,1001.4,-1.94583333333333,0,1.15,"Spring"
2013,3,8,223.416666666667,63.4028333333333,119.87095,3491.21739130435,91.3333333333333,10.25,998.541666666667,-1.74166666666667,0,1.675,"Spring"
2013,3,9,57.25,31,40.1739130434783,1182.47826086957,83.9166666666667,7.375,1003.3875,-10.7791666666667,0,3.125,"Spring"
2013,3,10,35.0833333333333,23.3333333333333,44.3333333333333,875,82.4166666666667,5.29166666666667,1019.84583333333,-14.075,0,2.17083333333333,"Spring"
2013,3,11,120.208333333333,97.75,74.375,1624.79166666667,74.5416666666667,5.75,1012.8,-7.25416666666667,0,1.18333333333333,"Spring"
2013,3,12,123.708333333333,31.0416666666667,72.9166666666667,1820.58333333333,33.4166666666667,5.1625,1007.94166666667,0.8875,0.275,1.07916666666667,"Spring"
2013,3,13,21.7083333333333,14.6666666666667,34.125,634.782608695652,62.6666666666667,5.00416666666667,1021.71666666667,-10.5041666666667,0,2.04166666666667,"Spring"
2013,3,14,85.5833333333333,56.375,64.4166666666667,1583.20833333333,66.9166666666667,4.29583333333333,1020.57916666667,-4.27916666666667,0,1.70833333333333,"Spring"
2013,3,15,175.375,74.7083333333333,94.3333333333333,2382.30434782609,43.7083333333333,6.0625,1013.58333333333,-0.933333333333333,0,1,"Spring"
2013,3,16,227.375,71.4583333333333,82.375,2469.21739130435,72.875,10.0583333333333,1015.9125,0.645833333333333,0,1.325,"Spring"
2013,3,17,273.5,67.4583333333333,96.9583333333333,2725.73913043478,100.75,9.9625,1001.0875,2.97916666666667,0,0.983333333333333,"Spring"
2013,3,18,73.75,15.8333333333333,35.4166666666667,917.347826086957,87.6540833333333,8.51666666666667,1000.16666666667,-9.69583333333333,0,3.5625,"Spring"
2013,3,19,38.8333333333333,10.8333333333333,39.7916666666667,865.217391304348,19.7110416666667,2.47916666666667,1007.96666666667,-2.025,0.325,1.37916666666667,"Spring"
2013,3,20,51.5833333333333,13.6666666666667,35.75,1082.5652173913,26.8955583333333,1.68333333333333,1016.5,-2.93333333333333,0.133333333333333,1.98333333333333,"Spring"
2013,3,21,135.541666666667,30.4583333333333,68,1386.65217391304,14.304347826087,4.14583333333333,1003.84583333333,-2.10416666666667,0,1.35416666666667,"Spring"
2013,3,22,81.7916666666667,23.5833333333333,48.2916666666667,962.5,44.9583333333333,6.90833333333333,1010.7625,-6.1375,0,2.3,"Spring"
2013,3,23,53.5833333333333,27.875,46.7916666666667,1204,29.75,5.38333333333333,1007.54583333333,-7.73333333333333,0,2.4,"Spring"
2013,3,24,18.1666666666667,10.2083333333333,29.625,390,57.7238333333333,5.3375,1015.37916666667,-14.8791666666667,0,2.025,"Spring"
2013,3,25,99.1666666666667,40.0178333333333,66.6230958333333,1228.42857142857,43.8168125,5.48333333333333,1014.42916666667,-7.39583333333333,0,1.7125,"Spring"
2013,3,26,182.958333333333,66.6666666666667,69.4583333333333,1591.08695652174,14.2260333333333,7.4,1006.67916666667,-1.40416666666667,0,1.54166666666667,"Spring"
2013,3,27,84.875,16.3333333333333,33.8333333333333,869.521739130435,45.1085583333333,11.125,1004.02916666667,-4.89583333333333,0,2.78333333333333,"Spring"
2013,3,28,28.6666666666667,8,28,570.833333333333,66.2916666666667,8.4625,1014.58333333333,-11.6125,0,2.42083333333333,"Spring"
2013,3,29,85.375,33.0416666666667,65.6666666666667,1521.47826086957,26.695652173913,6.72916666666667,1015.1625,-6.31666666666667,0,1.79166666666667,"Spring"
2013,3,30,75.4583333333333,50.9166666666667,47.9583333333333,1633.08333333333,41.2083333333333,6.55,1015.8,-3.525,0,1.87083333333333,"Spring"
2013,3,31,174.75,23.3333333333333,60.9166666666667,1604.04166666667,4.20833333333333,6.06666666666667,1012.0625,2.59583333333333,0,1.30833333333333,"Spring"
2013,4,1,93,33.25,40.75,1566.58333333333,48.5,11.2208333333333,1010.6625,-5.71666666666667,0,2.63333333333333,"Spring"
2013,4,2,107.208333333333,38.0416666666667,54.1666666666667,1499.90909090909,57.4189826086957,10.8083333333333,1010.5,-1.425,0,2.05416666666667,"Spring"
2013,4,3,126,43.2916666666667,72.5833333333333,1630.26086956522,47.578675,11.925,1005.71666666667,-1.18333333333333,0,1.73333333333333,"Spring"
2013,4,4,68.7083333333333,50.6666666666667,63.6666666666667,2264.95652173913,26.8627166666667,8.04166666666667,1008.06666666667,-1.3,0.283333333333333,1.54583333333333,"Spring"
2013,4,5,61.625,13.1666666666667,36.1666666666667,1378.83333333333,35.0833333333333,9.02916666666667,1012.13333333333,-1.55,0.1125,2.35416666666667,"Spring"
2013,4,6,11.2916666666667,5.95833333333333,23.75,508.695652173913,57.3478260869565,9.14583333333333,1009.95416666667,-9.85416666666667,0,1.6625,"Spring"
2013,4,7,90.875,35.75,54.8333333333333,1281.72727272727,36.0483916666667,9.50833333333333,1001.19166666667,-2.55,0,1.77916666666667,"Spring"
2013,4,8,75.0833333333333,5.04166666666667,15.3333333333333,370.833333333333,68.5416666666667,9.46666666666667,1006.2875,-12.6125,0,5.25833333333333,"Spring"
2013,4,9,24.125,4.29166666666667,11.5,354.166666666667,78.9166666666667,8.37916666666667,1013.6125,-10.4041666666667,0,3.85833333333333,"Spring"
