"year","month","day","PM2.5","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","WSPM","season"
2013,3,1,8.625,7.39130434782609,14.25,869.565217391304,77.1304347826087,1.69166666666667,1024.81666666667,-19.6916666666667,0,2.35,"Spring"
2013,3,2,36.9166666666667,37.2916666666667,37.5652173913044,1479.04166666667,39.5833333333333,0.820833333333333,1024.9,-16.3375,0,1.0875,"Spring"
2013,3,3,80.3333333333333,47.5416666666667,63.3333333333333,2349.70833333333,33.7083333333333,6.5625,1012.56666666667,-11.9916666666667,0,1.4,"Spring"
2013,3,4,26.5,18.6666666666667,32.6666666666667,1170.66666666667,67.25,9.79583333333333,1015.60833333333,-11.9458333333333,0,1.54166666666667,"Spring"
2013,3,5,136.708333333333,75.1304347826087,73.5,1381.54545454545,84.375,6.75,1008.88333333333,-7.74166666666667,0,0.841666666666667,"Spring"
2013,3,6,190.916666666667,114.083333333333,163.357142857143,2286.69565217391,17.5,7.35416666666667,1005.58333333333,-4.35833333333333,0,0.745833333333333,"Spring"
2013,3,7,243.75,83.1666666666667,155.136363636364,4607.83333333333,55.625,9.72916666666667,1000.30416666667,-2.2125,0,1.00416666666667,"Spring"
2013,3,8,201.5,60.5462333333333,141.176120833333,3017.26086956522,106.666666666667,10.6125,997.45,-1.65,0,1.24583333333333,"Spring"
2013,3,9,59.3333333333333,20.4347826086957,41.9130434782609,960.869565217391,102.125,7.625,1002.31666666667,-11.0416666666667,0,2.26666666666667,"Spring"
2013,3,10,41.5833333333333,20.0416666666667,46.875,799.958333333333,98.625,6.425,1018.58333333333,-14.6958333333333,0,1.97916666666667,"Spring"
2013,3,11,138,96,106.166666666667,2203.75,91.5416666666667,5.78333333333333,1011.64583333333,-7.25,0,0.983333333333333,"Spring"
2013,3,12,137.083333333333,27.375,101.75,2053.91666666667,39.6666666666667,5.18333333333333,1006.90833333333,0.420833333333333,0.1375,0.983333333333333,"Spring"
2013,3,13,28.5833333333333,10.875,46.4583333333333,756.521739130435,64.625,4.84583333333333,1020.5375,-10.35,0,1.64166666666667,"Spring"
2013,3,14,100.583333333333,48.5416666666667,80.3333333333333,1608.08333333333,80.0416666666667,3.98333333333333,1019.43333333333,-3.975,0,1.34583333333333,"Spring"
2013,3,15,220.208333333333,65.0416666666667,121.25,2658,61.2916666666667,5.97916666666667,1012.46666666667,-1.225,0,0.7375,"Spring"
2013,3,16,239.625,62.0833333333333,109.166666666667,2637.29166666667,87.1666666666667,9.725,1014.85,0.375,0,1.24166666666667,"Spring"
2013,3,17,276.875,64.0416666666667,122.208333333333,2669.17391304348,107,10.1958333333333,999.9625,2.7125,0,0.829166666666667,"Spring"
2013,3,18,75.7916666666667,11.75,39.7916666666667,883.291666666667,93.5833333333333,8.69583333333333,999.0625,-10.1291666666667,0,2.45833333333333,"Spring"
2013,3,19,36.4583333333333,6.58333333333333,53.125,858.291666666667,24.5,1.95416666666667,1006.95,-1.79166666666667,0.35,1.34166666666667,"Spring"
2013,3,20,61,8,42,979.125,44.1666666666667,1.89166666666667,1015.25,-2.98333333333333,0.1375,1.3625,"Spring"
