"year","month","day","PM2.5","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","WSPM","season"
2013,3,1,8.08333333333333,3,13,352.173913043478,62.4782608695652,0.541666666666667,1029.64166666667,-20.6375,0,3.16666666666667,"Spring"
2013,3,2,32.625,20.2083333333333,47.5833333333333,920.833333333333,40.4166666666667,0.0833333333333333,1029.46666666667,-16.275,0,1.34583333333333,"Spring"
2013,3,3,76.5,30.875,65.2916666666667,1749.91666666667,24.5416666666667,5.02916666666667,1017.0375,-11.7791666666667,0,1.625,"Spring"
2013,3,4,19.8333333333333,13.0833333333333,43.2916666666667,791.583333333333,55.125,8.9375,1020.11666666667,-12.4375,0,2.09166666666667,"Spring"
2013,3,5,114.958333333333,58.8260869565217,87.8695652173913,1851.95652173913,74.5416666666667,6.45,1013.4875,-7.22083333333333,0,1.19583333333333,"Spring"
2013,3,6,168.708333333333,86.8662666666667,95.6866041666667,2313.36363636364,49.7083333333333,6.575,1009.99166666667,-4.80416666666667,0,1.2,"Spring"
2013,3,7,283,88.7916666666667,120.125,3524.875,52.2083333333333,8.37916666666667,1004.85833333333,-1.91666666666667,0,1.14583333333333,"Spring"
2013,3,8,226,69.4319333333333,90.2771208333333,2790.68181818182,95.6666666666667,8.98333333333333,1002.05,-1.72083333333333,0,2.31666666666667,"Spring"
2013,3,9,98.25,41.3636363636364,62.1818181818182,1736.18181818182,78.375,6.79166666666667,1006.76666666667,-10.8458333333333,0,4.58333333333333,"Spring"
2013,3,10,52.8,27.8571428571429,54.0714285714286,835.714285714286,49.0833333333333,5.05416666666667,1023.1125,-13.2333333333333,0,2.15,"Spring"
2013,3,11,124.916666666667,86.8333333333333,74.4583333333333,1603.875,64.9166666666667,6.48333333333333,1016.375,-6.84166666666667,0,1.6,"Spring"
2013,3,12,115.875,27.9166666666667,65,1533.29166666667,43.6666666666667,4.73333333333333,1011.47083333333,0.75,0.116666666666667,1.32083333333333,"Spring"
2013,3,13,14.1666666666667,11.875,24.4583333333333,421.739130434783,76.625,3.525,1025.45416666667,-12.4875,0,2.19583333333333,"Spring"
2013,3,14,90.125,38.25,68.7916666666667,1270.79166666667,74.125,3.50833333333333,1024.2625,-4.58333333333333,0,1.72916666666667,"Spring"
2013,3,15,210.166666666667,48.125,100.791666666667,2016.45833333333,39.4583333333333,5.67083333333333,1017.08333333333,-1.475,0,1.4625,"Spring"
2013,3,16,233.416666666667,47.7916666666667,80.625,2053.875,67.625,8.97916666666667,1019.2875,-0.15,0,2.125,"Spring"
2013,3,17,287.875,56.8333333333333,89.6666666666667,2364.95652173913,103.5,9.2,1004.525,1.975,0,1.25416666666667,"Spring"
2013,3,18,91.9166666666667,9.79166666666667,37.625,962.5,89.25,7.65,1003.8875,-9.77083333333333,0,3.75833333333333,"Spring"
2013,3,19,24.3333333333333,3,23.9583333333333,583.333333333333,40.8333333333333,1.67916666666667,1011.6625,-1.05,0.283333333333333,2.1125,"Spring"
2013,3,20,37.0833333333333,4.25,44.5833333333333,787.5,35.875,1.25416666666667,1019.82083333333,-4.4625,0.229166666666667,2,"Spring"
2013,3,21,122.291666666667,19.2916666666667,58.8260869565217,1426.95454545455,28.1818181818182,3.92083333333333,1007.52083333333,-2.775,0,1.50416666666667,"Spring"
2013,3,22,67.8333333333333,15.875,40,729.166666666667,56.9166666666667,5.85416666666667,1014.34583333333,-6.54583333333333,0,2.49583333333333,"Spring"
2013,3,23,43.5833333333333,21,45.375,1065.08695652174,31.9849583333333,4.24166666666667,1011.3375,-7.075,0,3.09583333333333,"Spring"
2013,3,24,16.2083333333333,6.5,27.4583333333333,350,59.953375,3.9125,1019,-13.1625,0,1.99583333333333,"Spring"
2013,3,25,96.875,32.1130333333333,73.0474916666667,1374.75,34.5746571428571,4.90833333333333,1018.02083333333,-6.80416666666667,0,1.65833333333333,"Spring"
2013,3,26,187,47.7916666666667,88.5416666666667,1817.13043478261,13.8243583333333,7.52083333333333,1010.175,-1.79583333333333,0,1.84166666666667,"Spring"
2013,3,27,93.125,12.2083333333333,41.875,969.434782608696,39.3205,10.7791666666667,1007.6625,-4.1625,0,2.9625,"Spring"
2013,3,28,21.8333333333333,3.875,27.5833333333333,495.791666666667,66.75,7.625,1017.8875,-12.7125,0,2.2125,"Spring"
2013,3,29,80.7083333333333,22.7916666666667,48.25,1690.77272727273,31.5652173913043,5.55416666666667,1018.9375,-6.40416666666667,0,1.97083333333333,"Spring"
2013,3,30,75.375,48.75,45.125,1760.65217391304,49.3181416666667,5.98333333333333,1019.3875,-4.25,0,2.31666666666667,"Spring"
2013,3,31,146.875,3.41666666666667,47.1666666666667,1133.20833333333,20.0833333333333,5.19166666666667,1015.72916666667,1.94166666666667,0,1.7625,"Spring"
2013,4,1,118.166666666667,13.2083333333333,47.75,2034.4347826087,38.1424,10.1458333333333,1014.04583333333,-3.22916666666667,0,2.85,"Spring"
2013,4,2,87.2916666666667,22.1666666666667,55.5416666666667,1290.68181818182,55.7295043478261,9.67083333333333,1013.86666666667,-3.80416666666667,0,1.77083333333333,"Spring"
2013,4,3,111.583333333333,22.2916666666667,60.2916666666667,1395.66666666667,63.25,11.7291666666667,1009.16666666667,-1.54166666666667,0,2.475,"Spring"
2013,4,4,63.5,41.6666666666667,69.5,2062.125,22.0833333333333,7.93333333333333,1011.45833333333,-0.529166666666667,0.333333333333333,1.84166666666667,"Spring"
2013,4,5,39.75,3.45833333333333,26.9583333333333,1116.66666666667,42,8.73333333333333,1015.27916666667,-1.65,0.0458333333333333,2.8,"Spring"
2013,4,6,14.9583333333333,3.875,24.0833333333333,369.565217391304,57.2173913043478,7.94583333333333,1013.3125,-8.54583333333333,0,2.06666666666667,"Spring"
2013,4,7,72.875,34.0833333333333,57.4166666666667,1453.91666666667,45.4166666666667,8.95833333333333,1004.925,-2.24583333333333,0.00416666666666667,2.61666666666667,"Spring"
2013,4,8,20.5833333333333,3.33333333333333,20.2916666666667,581.818181818182,58.0483916666667,8.85416666666667,1009.025,-11.1333333333333,0,5.54166666666667,"Spring"
2013,4,9,11.2083333333333,3,11.75,562.5,78.5,8.1125,1016.55416666667,-10.5958333333333,0,3.9,"Spring"
2013,4,10,12.5833333333333,3.0059,21.6277791666667,863.636363636364,55.8686727272727,7.75833333333333,1016.125,-10.475,0,3.47916666666667,"Spring"
2013,4,11,16.9583333333333,4.09523333333333,38.9437125,1136.36363636364,53.9427,9.71666666666667,1014.9625,-10.5083333333333,0,2.7,"Spring"
2013,4,12,63.625,15.75,79.1666666666667,1590.72727272727,31.1006916666667,13.2291666666667,1009.175,-5.10416666666667,0,1.4625,"Spring"
2013,4,13,59.375,15.7083333333333,48.7083333333333,1520.79166666667,38.0416666666667,16.35,1001.47083333333,-1.55833333333333,0,3.15833333333333,"Spring"
2013,4,14,26.7083333333333,8.91666666666667,24.6666666666667,513.04347826087,71.0434782608696,12.1541666666667,1006.96666666667,-8.475,0,2.32916666666667,"Spring"
2013,4,15,64.9130434782609,42.75,52,1486.69565217391,60.7083333333333,12.4458333333333,1000.2125,-0.5375,0,2.47083333333333,"Spring"
2013,4,16,52.0833333333333,31.8333333333333,36.8333333333333,949.875,76.5,13.8416666666667,1003.72916666667,-0.591666666666667,0,2.41666666666667,"Spring"
2013,4,17,46.75,19.8333333333333,34.4166666666667,645.833333333333,71.4583333333333,11.6458333333333,1008.575,-2.66666666666667,0,2.475,"Spring"
2013,4,18,9.56521739130435,3.18010434782609,9.91363333333333,272.727272727273,74.0076956521739,10.675,1019.66666666667,-13.5875,0,3.0125,"Spring"
2013,4,19,40.4166666666667,14.2734,37.5885875,756.521739130435,50.347175,6.9,1021.08333333333,-2.17916666666667,0,2.25,"Spring"
2013,4,20,71.5,8.25,48.0833333333333,875,49.5416666666667,9.37916666666667,1017.64583333333,-0.525,0,1.5375,"Spring"
2013,4,21,123.541666666667,23.3684666666667,56.7536041666667,1194.38888888889,47.0840083333333,12.1625,1014.88333333333,2.21666666666667,0,2.2125,"Spring"
2013,4,22,128.272727272727,24.4545454545455,50.2272727272727,991.217391304348,37.5714285714286,12.4416666666667,1010.875,5.40416666666667,0,1.8625,"Spring"
2013,4,23,177,13.1666666666667,54.4782608695652,1266.58333333333,26.6666666666667,12.05,1008.18333333333,7.5,0,1.65416666666667,"Spring"
2013,4,24,66.9166666666667,5.375,29.7916666666667,833.291666666667,42.6666666666667,15.4708333333333,1007.32916666667,0.929166666666667,0,3.27916666666667,"Spring"
2013,4,25,9.66666666666667,3.25,22.7916666666667,433.333333333333,64.7083333333333,15.9083333333333,1009.6125,-6.4875,0,3.1375,"Spring"
